t,detected,confidence,max_objectness,target_source,selection_reason
1783055335.9220822,True,0.999897837638855,0.999897837638855,truth,target_distance_terminal
1783055335.9554996,True,0.999886155128479,0.999886155128479,truth,target_distance_terminal
1783055335.9883044,True,0.9998569488525391,0.9998569488525391,truth,target_distance_terminal
1783055336.0213122,True,0.999932050704956,0.999932050704956,truth,target_distance_terminal
1783055336.0550585,True,0.9996731281280518,0.9996731281280518,truth,target_distance_terminal
1783055336.0887663,True,0.9972367286682129,0.9972367286682129,truth,target_distance_terminal
1783055336.1224096,True,0.997428834438324,0.997428834438324,truth,target_distance_terminal
1783055336.1547797,True,0.9963906407356262,0.9963906407356262,truth,target_distance_terminal
1783055336.1895607,True,0.988544762134552,0.988544762134552,truth,target_distance_terminal
1783055336.2203152,True,0.9277405738830566,0.9277405738830566,truth,target_distance_terminal
1783055336.2548783,True,0.9726328253746033,0.9726328253746033,truth,target_distance_terminal
1783055336.288481,True,0.994653582572937,0.994653582572937,truth,target_distance_terminal
1783055336.3215632,True,0.9971461892127991,0.9971461892127991,truth,target_distance_terminal
1783055336.3549662,True,0.9918361306190491,0.9918361306190491,truth,target_distance_terminal
1783055336.388786,True,0.9960694313049316,0.9960694313049316,truth,target_distance_terminal
1783055336.4228213,True,0.9980339407920837,0.9980339407920837,truth,target_distance_terminal
1783055336.4560652,True,0.9993293285369873,0.9993293285369873,truth,target_distance_terminal
1783055336.4880562,True,0.9998694658279419,0.9998694658279419,truth,target_distance_terminal
1783055336.5214305,True,0.9996597766876221,0.9996597766876221,truth,target_distance_terminal
1783055336.5553415,True,0.9794756770133972,0.9794756770133972,truth,target_distance_terminal
1783055336.5907562,True,0.9968738555908203,0.9968738555908203,truth,target_distance_terminal
1783055336.621182,True,0.9958446621894836,0.9958446621894836,truth,target_distance_terminal
1783055336.6544123,True,0.9973942041397095,0.9973942041397095,truth,target_distance_terminal
1783055336.6889658,True,0.9987694621086121,0.9987694621086121,truth,target_distance_terminal
1783055336.722822,True,0.9997879862785339,0.9997879862785339,truth,target_distance_terminal
1783055336.7545435,True,0.9999237060546875,0.9999237060546875,truth,target_distance_terminal
1783055336.7889755,True,0.9999555349349976,0.9999555349349976,truth,target_distance_terminal
1783055336.8219836,True,0.9999889135360718,0.9999889135360718,truth,target_distance_terminal
1783055336.8551736,True,0.9999594688415527,0.9999594688415527,truth,target_distance_terminal
1783055336.888642,True,0.9999408721923828,0.9999408721923828,truth,target_distance_terminal
1783055336.9205372,True,0.9999649524688721,0.9999649524688721,truth,target_distance_terminal
1783055336.9544628,True,0.9999558925628662,0.9999558925628662,truth,target_distance_terminal
1783055336.9885616,True,0.9999550580978394,0.9999550580978394,truth,target_distance_terminal
1783055337.0204477,True,0.9999902248382568,0.9999902248382568,truth,target_distance_terminal
1783055337.0545914,True,0.9999902248382568,0.9999902248382568,truth,target_distance_terminal
1783055337.0877717,True,0.9999904632568359,0.9999904632568359,truth,target_distance_terminal
1783055337.121291,True,0.9999926090240479,0.9999926090240479,truth,target_distance_terminal
1783055337.1551795,True,0.9999849796295166,0.9999849796295166,truth,target_distance_terminal
1783055337.188642,True,0.9999709129333496,0.9999709129333496,truth,target_distance_terminal
1783055337.220157,True,0.9999687671661377,0.9999687671661377,truth,target_distance_terminal
1783055337.264726,True,0.9998644590377808,0.9998644590377808,truth,target_distance_terminal
1783055337.2883043,True,0.9998224377632141,0.9998224377632141,truth,target_distance_terminal
1783055337.3218386,True,0.9999538660049438,0.9999538660049438,truth,target_distance_terminal
1783055337.3550792,True,0.9999799728393555,0.9999799728393555,truth,target_distance_terminal
1783055337.3884923,True,0.999976634979248,0.999976634979248,truth,target_distance_terminal
1783055337.4327128,True,0.9999707937240601,0.9999707937240601,truth,target_distance_terminal
1783055337.4552407,True,0.9999929666519165,0.9999929666519165,truth,target_distance_terminal
1783055337.488475,True,0.9999983310699463,0.9999983310699463,truth,target_distance_terminal
1783055337.521181,True,0.9999994039535522,0.9999994039535522,truth,target_distance_terminal
1783055337.554886,True,0.9999990463256836,0.9999990463256836,truth,target_distance_terminal
1783055337.5884511,True,0.9999986886978149,0.9999986886978149,truth,target_distance_terminal
1783055337.6201975,True,0.9999995231628418,0.9999995231628418,truth,target_distance_terminal
1783055337.660723,True,0.9999997615814209,0.9999997615814209,truth,target_distance_terminal
1783055337.6876361,True,1.0,1.0,truth,target_distance_terminal
1783055337.721041,True,1.0,1.0,truth,target_distance_terminal
1783055337.7551687,True,1.0,1.0,truth,target_distance_terminal
1783055337.78857,True,1.0,1.0,truth,target_distance_terminal
1783055337.8212144,True,1.0,1.0,truth,target_distance_terminal
1783055337.8544238,True,1.0,1.0,truth,target_distance_terminal
1783055337.8879225,True,1.0,1.0,truth,target_distance_terminal
1783055337.92043,True,1.0,1.0,truth,target_distance_terminal
1783055337.9544587,True,1.0,1.0,truth,target_distance_terminal
1783055337.9879558,True,1.0,1.0,truth,target_distance_terminal
1783055338.0214863,True,1.0,1.0,truth,target_distance_terminal
1783055338.054918,True,1.0,1.0,truth,target_distance_terminal
1783055338.0879457,True,1.0,1.0,truth,target_distance_terminal
1783055338.1204317,True,1.0,1.0,truth,target_distance_terminal
1783055338.1554286,True,1.0,1.0,truth,target_distance_terminal
1783055338.188608,True,1.0,1.0,truth,target_distance_terminal
1783055338.2216592,True,1.0,1.0,truth,target_distance_terminal
1783055338.2647254,True,1.0,1.0,truth,target_distance_terminal
1783055338.2879584,True,1.0,1.0,truth,target_distance_terminal
1783055338.320336,True,1.0,1.0,truth,target_distance_terminal
1783055338.3546805,True,1.0,1.0,truth,target_distance_terminal
1783055338.3878722,True,1.0,1.0,truth,target_distance_terminal
1783055338.4203575,True,0.9999997615814209,0.9999997615814209,truth,target_distance_terminal
1783055338.4542427,True,0.9999996423721313,0.9999996423721313,truth,target_distance_terminal
1783055338.4878669,True,0.9999998807907104,0.9999998807907104,truth,target_distance_terminal
1783055338.5219803,True,1.0,1.0,truth,target_distance_terminal
1783055338.5557876,True,0.9999998807907104,0.9999998807907104,truth,target_distance_terminal
1783055338.5879853,True,1.0,1.0,truth,target_distance_terminal
1783055338.620401,True,1.0,1.0,truth,target_distance_terminal
1783055338.6549718,True,1.0,1.0,truth,target_distance_terminal
1783055338.6878178,True,1.0,1.0,truth,target_distance_terminal
1783055338.7210464,True,1.0,1.0,truth,target_distance_terminal
1783055338.7544577,True,1.0,1.0,truth,target_distance_terminal
1783055338.7880857,True,0.9999998807907104,0.9999998807907104,truth,target_distance_terminal
1783055338.821091,True,1.0,1.0,truth,target_distance_terminal
1783055338.85474,True,1.0,1.0,truth,target_distance_terminal
1783055338.8880565,True,1.0,1.0,truth,target_distance_terminal
1783055338.9205549,True,1.0,1.0,truth,target_distance_terminal
1783055338.954319,True,1.0,1.0,truth,target_distance_terminal
1783055338.988453,True,1.0,1.0,truth,target_distance_terminal
1783055339.0216439,True,1.0,1.0,truth,target_distance_terminal
1783055339.0547802,True,1.0,1.0,truth,target_distance_terminal
1783055339.0967155,True,0.9999986886978149,0.9999986886978149,truth,target_distance_terminal
1783055339.1220698,True,0.9999997615814209,0.9999997615814209,truth,target_distance_terminal
1783055339.154614,True,0.9999997615814209,0.9999997615814209,truth,target_distance_terminal
1783055339.1877644,True,0.9999998807907104,0.9999998807907104,truth,target_distance_terminal
1783055339.2212195,True,1.0,1.0,truth,target_distance_terminal
1783055339.2546628,True,1.0,1.0,truth,target_distance_terminal
1783055339.2888982,True,1.0,1.0,truth,target_distance_terminal
1783055339.321795,True,0.9999996423721313,0.9999996423721313,truth,target_distance_terminal
1783055339.3546813,True,0.9999992847442627,0.9999992847442627,truth,target_distance_terminal
1783055339.3888726,True,0.9999992847442627,0.9999992847442627,truth,target_distance_terminal
1783055339.4215086,True,0.9999992847442627,0.9999992847442627,truth,target_distance_terminal
1783055339.464732,True,0.9999938011169434,0.9999938011169434,truth,target_distance_terminal
1783055339.4884112,True,0.9999958276748657,0.9999958276748657,truth,target_distance_terminal
1783055339.5213494,True,0.9999980926513672,0.9999980926513672,truth,target_distance_terminal
1783055339.5544443,True,0.9999986886978149,0.9999986886978149,truth,target_distance_terminal
1783055339.587774,True,0.9999990463256836,0.9999990463256836,truth,target_distance_terminal
1783055339.6202016,True,0.9999947547912598,0.9999947547912598,truth,target_distance_terminal
1783055339.6555018,True,0.9999960660934448,0.9999960660934448,truth,target_distance_terminal
1783055339.687926,True,0.9999995231628418,0.9999995231628418,truth,target_distance_terminal
1783055339.7218175,True,0.9999998807907104,0.9999998807907104,truth,target_distance_terminal
1783055339.7544475,True,1.0,1.0,truth,target_distance_terminal
1783055339.7881734,True,1.0,1.0,truth,target_distance_terminal
1783055339.8327262,True,1.0,1.0,truth,target_distance_terminal
1783055339.855372,True,1.0,1.0,truth,target_distance_terminal
1783055339.8885124,True,1.0,1.0,truth,target_distance_terminal
1783055339.9212315,True,1.0,1.0,truth,target_distance_terminal
1783055339.9687238,True,0.9999998807907104,0.9999998807907104,truth,target_distance_terminal
1783055339.9887185,True,0.9999988079071045,0.9999988079071045,truth,target_distance_terminal
1783055340.021503,True,0.9999988079071045,0.9999988079071045,truth,target_distance_terminal
1783055340.0543284,True,0.9999990463256836,0.9999990463256836,truth,target_distance_terminal
1783055340.088119,True,0.999998927116394,0.999998927116394,truth,target_distance_terminal
1783055340.1210423,True,0.9999996423721313,0.9999996423721313,truth,target_distance_terminal
1783055340.1545436,True,0.9999996423721313,0.9999996423721313,truth,target_distance_terminal
1783055340.1877615,True,1.0,1.0,truth,target_distance_terminal
1783055340.2217352,True,1.0,1.0,truth,target_distance_terminal
1783055340.2545419,True,1.0,1.0,truth,target_distance_terminal
1783055340.2880228,True,1.0,1.0,truth,target_distance_terminal
1783055340.3223546,True,0.9999998807907104,0.9999998807907104,truth,target_distance_terminal
1783055340.3542821,True,0.9999997615814209,0.9999997615814209,truth,target_distance_terminal
1783055340.3877535,True,0.9999997615814209,0.9999997615814209,truth,target_distance_terminal
1783055340.4211152,True,0.9999997615814209,0.9999997615814209,truth,target_distance_terminal
1783055340.4542696,True,0.9999997615814209,0.9999997615814209,truth,target_distance_terminal
1783055340.4891124,True,0.9999997615814209,0.9999997615814209,truth,target_distance_terminal
1783055340.5209002,True,0.9999995231628418,0.9999995231628418,truth,target_distance_terminal
1783055340.55521,True,0.9999996423721313,0.9999996423721313,truth,target_distance_terminal
1783055340.5880675,True,0.9999996423721313,0.9999996423721313,truth,target_distance_terminal
1783055340.6211011,True,1.0,1.0,truth,target_distance_terminal
1783055340.6543202,True,0.9999998807907104,0.9999998807907104,truth,target_distance_terminal
1783055340.687907,True,0.9999998807907104,0.9999998807907104,truth,target_distance_terminal
1783055340.720921,True,0.9999998807907104,0.9999998807907104,truth,target_distance_terminal
1783055340.7547026,True,0.9999998807907104,0.9999998807907104,truth,target_distance_terminal
1783055340.7887454,True,0.9999998807907104,0.9999998807907104,truth,target_distance_terminal
1783055340.8327143,True,0.9999998807907104,0.9999998807907104,truth,target_distance_terminal
1783055340.8547845,True,0.9999998807907104,0.9999998807907104,truth,target_distance_terminal
1783055340.8881226,True,1.0,1.0,truth,target_distance_terminal
1783055340.9214644,True,0.9999994039535522,0.9999994039535522,truth,target_distance_terminal
1783055340.9548388,True,0.9999998807907104,0.9999998807907104,truth,target_distance_terminal
1783055340.988217,True,1.0,1.0,truth,target_distance_terminal
1783055341.021767,True,0.9999996423721313,0.9999996423721313,truth,target_distance_terminal
1783055341.0547943,True,0.9999995231628418,0.9999995231628418,truth,target_distance_terminal
1783055341.0881658,True,0.9999979734420776,0.9999979734420776,truth,target_distance_terminal
1783055341.1213338,True,0.9999992847442627,0.9999992847442627,truth,target_distance_terminal
1783055341.1546445,True,0.9999996423721313,0.9999996423721313,truth,target_distance_terminal
1783055341.1883833,True,0.9999996423721313,0.9999996423721313,truth,target_distance_terminal
1783055341.2216032,True,0.9999997615814209,0.9999997615814209,truth,target_distance_terminal
1783055341.2554467,True,0.9999998807907104,0.9999998807907104,truth,target_distance_terminal
1783055341.2887661,True,0.9999997615814209,0.9999997615814209,truth,target_distance_terminal
1783055341.3327198,True,0.9999997615814209,0.9999997615814209,truth,target_distance_terminal
1783055341.355692,True,1.0,1.0,truth,target_distance_terminal
1783055341.3891213,True,1.0,1.0,truth,target_distance_terminal
1783055341.4215407,True,1.0,1.0,truth,target_distance_terminal
1783055341.464715,True,1.0,1.0,truth,target_distance_terminal
1783055341.4881508,True,1.0,1.0,truth,target_distance_terminal
1783055341.522478,True,1.0,1.0,truth,target_distance_terminal
1783055341.5544872,True,0.9999998807907104,0.9999998807907104,truth,target_distance_terminal
1783055341.588036,True,0.9999997615814209,0.9999997615814209,truth,target_distance_terminal
1783055341.6216047,True,0.9999998807907104,0.9999998807907104,truth,target_distance_terminal
1783055341.6549273,True,0.9999998807907104,0.9999998807907104,truth,target_distance_terminal
1783055341.688431,True,1.0,1.0,truth,target_distance_terminal
1783055341.72173,True,1.0,1.0,truth,target_distance_terminal
1783055341.7549336,True,1.0,1.0,truth,target_distance_terminal
1783055341.7878802,True,1.0,1.0,truth,target_distance_terminal
1783055341.8219893,True,1.0,1.0,truth,target_distance_terminal
1783055341.854983,True,1.0,1.0,truth,target_distance_terminal
1783055341.8880887,True,1.0,1.0,truth,target_distance_terminal
1783055341.9212456,True,1.0,1.0,truth,target_distance_terminal
1783055341.9544764,True,1.0,1.0,truth,target_distance_terminal
1783055342.000728,True,0.9999998807907104,0.9999998807907104,truth,target_distance_terminal
1783055342.0211763,True,0.9999991655349731,0.9999991655349731,truth,target_distance_terminal
1783055342.0543032,True,0.9999997615814209,0.9999997615814209,truth,target_distance_terminal
1783055342.088129,True,0.9999991655349731,0.9999991655349731,truth,target_distance_terminal
1783055342.1212869,True,0.9999841451644897,0.9999841451644897,truth,target_distance_terminal
1783055342.1549244,True,0.9999998807907104,0.9999998807907104,truth,target_distance_terminal
1783055342.1881166,True,1.0,1.0,truth,target_distance_terminal
1783055342.2218707,True,1.0,1.0,truth,target_distance_terminal
1783055342.2555192,True,1.0,1.0,truth,target_distance_terminal
1783055342.288369,True,1.0,1.0,truth,target_distance_terminal
1783055342.3217895,True,1.0,1.0,truth,target_distance_terminal
1783055342.3647244,True,1.0,1.0,truth,target_distance_terminal
1783055342.3872614,True,1.0,1.0,truth,target_distance_terminal
1783055342.4209497,True,1.0,1.0,truth,target_distance_terminal
1783055342.4542873,True,1.0,1.0,truth,target_distance_terminal
1783055342.4885664,True,0.9999995231628418,0.9999995231628418,truth,target_distance_terminal
1783055342.5212994,True,0.9999992847442627,0.9999992847442627,truth,target_distance_terminal
1783055342.554352,True,0.9999997615814209,0.9999997615814209,truth,target_distance_terminal
1783055342.5881503,True,0.9999998807907104,0.9999998807907104,truth,target_distance_terminal
1783055342.6217427,True,0.9999998807907104,0.9999998807907104,truth,target_distance_terminal
1783055342.6551793,True,0.9999998807907104,0.9999998807907104,truth,target_distance_terminal
1783055342.6891768,True,0.9999994039535522,0.9999994039535522,truth,target_distance_terminal
1783055342.7213862,True,0.9999986886978149,0.9999986886978149,truth,target_distance_terminal
1783055342.7555022,True,0.9999985694885254,0.9999985694885254,truth,target_distance_terminal
1783055342.8007376,True,0.9999966621398926,0.9999966621398926,truth,target_distance_terminal
